FirstName,LastName,ProductName,Price,Quantity,TotalPrice,OrderDate
Fatma,Doğan,Açma,454.23,5,2271.15,2024-01-09
Elif,Doğan,Kıymalı Börek,143.08,9,1287.72,2024-07-13
Hüseyin,Koç,Karamelli Pasta,187.32,2,374.64,2024-09-15
Elif,Yılmaz,Karamelli Pasta,27.36,5,136.8,2024-03-09
Onur,Kara,Kuru Pasta,320.93,5,1604.65,2024-07-26
Emine,Yılmaz,Açma,134.18,7,939.26,2024-02-28
Serkan,Öztürk,Kuru Pasta,52.58,4,210.32,2024-07-23
Hasan,Şahin,Şöbiyet,143.76,2,287.52,2024-05-13
Ali,Yavuz,Tereyağlı Kurabiye,463.08,5,2315.4,2024-01-28
Rabia,Yılmaz,Kadayıf,422.7,6,2536.2,2024-01-06
Serkan,Kara,Çavdar Ekmeği,304.72,8,2437.76,2024-05-16
Elif,Kara,Köy Ekmeği,358.91,10,3589.1,2024-09-02
Hüseyin,Koç,Açma,293.58,1,293.58,2024-07-18
Hasan,Güneş,Karamelli Pasta,53.09,8,424.72,2024-09-11
Emine,Yavuz,Kadayıf,94.89,4,379.56,2024-07-26
Fatma,Aydın,Sarma,208.62,4,834.48,2024-03-30
Mehmet,Demir,Tereyağlı Kurabiye,224.4,1,224.4,2024-06-06
Mehmet,Yavuz,Açma,74.75,7,523.25,2024-04-30
Murat,Koç,Çikolatalı Pasta,130.25,2,260.5,2024-05-25
Hasan,Güneş,Kıymalı Börek,186.74,3,560.22,2024-09-05
Murat,Aksoy,Açma,62.69,1,62.69,2024-09-28
Ahmet,Tekin,Şöbiyet,451.57,5,2257.85,2024-08-05
Rabia,Erdoğan,Kazandibi,374.73,4,1498.92,2024-06-21
Ayşe,Aydın,Çavdar Ekmeği,124.98,4,499.92,2024-08-06
Elif,Tekin,Su Böreği,351.49,10,3514.9,2024-04-29
Yusuf,Kara,Karamelli Pasta,409.97,5,2049.85,2024-01-27
Hasan,Doğan,Kazandibi,59.94,6,359.64,2024-03-13
Emine,Aksoy,Kazandibi,281.83,10,2818.3,2024-03-14
Ayşe,Erdoğan,Kuru Pasta,75.1,2,150.2,2024-08-22
Aslı,Doğan,Peynirli Börek,339.61,5,1698.05,2024-07-29
Onur,Arslan,Sütlaç,107.64,4,430.56,2024-01-18
Elif,Kara,Açma,146.55,9,1318.95,2024-07-29
Hüseyin,Demir,Su Böreği,427.78,4,1711.12,2024-09-25
Cem,Doğan,Çavdar Ekmeği,22.0,4,88.0,2024-03-05
Ali,Polat,Ispanaklı Börek,489.16,3,1467.48,2024-06-22
Hüseyin,Yılmaz,Karamelli Pasta,494.3,6,2965.8,2024-09-28
Murat,Yavuz,Peynirli Börek,471.75,6,2830.5,2024-06-15
Selin,Kara,Kıymalı Börek,252.82,2,505.64,2024-09-19
Elif,Arslan,Ispanaklı Börek,228.75,7,1601.25,2024-09-13
Onur,Şahin,Patatesli Börek,374.04,5,1870.2,2024-08-13
Kemal,Taş,Karamelli Pasta,266.44,9,2397.96,2024-05-07
Onur,Öztürk,Çikolatalı Kurabiye,445.73,5,2228.65,2024-07-14
Mehmet,Koç,Ispanaklı Börek,417.11,3,1251.33,2024-02-26
Yusuf,Yılmaz,Tereyağlı Kurabiye,390.66,4,1562.64,2024-03-11
Serkan,Demir,Kıymalı Börek,213.26,4,853.04,2024-04-20
Elif,Arslan,Simit,236.47,8,1891.76,2024-02-13
Onur,Doğan,Kıymalı Börek,214.9,8,1719.2,2024-05-11
Emine,Koç,Çavdar Ekmeği,309.42,2,618.84,2024-08-15
Ali,Çelik,Karamelli Pasta,29.73,9,267.57,2024-05-08
Mehmet,Demir,Patatesli Börek,233.74,5,1168.7,2024-09-02
Yusuf,Taş,Patatesli Börek,369.38,3,1108.14,2024-07-09
Mehmet,Polat,Şöbiyet,189.22,2,378.44,2024-01-05
Ali,Kılıç,Çikolatalı Pasta,471.06,3,1413.18,2024-01-07
Yusuf,Arslan,Revani,185.18,6,1111.08,2024-06-29
Selin,Demir,Revani,403.76,3,1211.28,2024-08-27
Ahmet,Koç,Poğaça,299.83,6,1798.98,2024-08-14
Hasan,Yavuz,Kadayıf,444.39,4,1777.56,2024-03-11
Kemal,Yılmaz,Kuru Pasta,191.57,6,1149.42,2024-05-04
Fatma,Şahin,Tereyağlı Kurabiye,325.22,4,1300.88,2024-06-10
Onur,Güneş,Baklava,74.34,1,74.34,2024-07-01
Hüseyin,Yavuz,Sütlaç,291.69,9,2625.21,2024-03-09
Hüseyin,Demir,Kadayıf,447.15,1,447.15,2024-01-18
Selin,Erdoğan,Meyveli Pasta,23.25,3,69.75,2024-09-12
Emine,Kılıç,Kazandibi,436.76,3,1310.28,2024-07-15
Kemal,Doğan,Şöbiyet,306.14,5,1530.7,2024-09-28
Ahmet,Yıldız,Tereyağlı Kurabiye,183.77,10,1837.7,2024-04-23
Kemal,Yıldız,Çavdar Ekmeği,36.68,6,220.08,2024-05-16
Serkan,Yılmaz,Baklava,88.48,9,796.32,2024-03-28
Hasan,Doğan,Kazandibi,409.76,8,3278.08,2024-07-07
Hasan,Yıldız,Karamelli Pasta,479.42,1,479.42,2024-05-15
Ayşe,Çelik,Şöbiyet,237.89,6,1427.34,2024-05-13
Hasan,Erdoğan,Köy Ekmeği,445.65,4,1782.6,2024-05-11
Murat,Demir,Çikolatalı Kurabiye,334.0,1,334.0,2024-06-06
Ayşe,Tekin,Karamelli Pasta,374.27,2,748.54,2024-05-06
Rabia,Erdoğan,Sarma,302.02,5,1510.1,2024-09-19
Hasan,Tekin,Çikolatalı Kurabiye,373.0,2,746.0,2024-04-25
Onur,Yavuz,Tam Buğday Ekmeği,471.3,8,3770.4,2024-05-01
Mehmet,Taş,Şöbiyet,389.7,3,1169.1,2024-08-22
Mehmet,Taş,Yaş Pasta,465.94,10,4659.4,2024-02-22
Onur,Özkan,Kıymalı Börek,189.17,5,945.85,2024-08-14
Murat,Demir,Kazandibi,172.32,1,172.32,2024-04-19
Ali,Aydın,Çavdar Ekmeği,248.63,3,745.89,2024-02-15
Zeynep,Kara,Çikolatalı Pasta,437.83,5,2189.15,2024-09-03
Cem,Güneş,Köy Ekmeği,371.27,3,1113.81,2024-07-05
Aslı,Aksoy,Pastane Kurabiyesi,312.3,9,2810.7,2024-06-22
Serkan,Öztürk,Kıymalı Börek,421.85,7,2952.95,2024-07-18
Rabia,Kılıç,Sütlaç,77.57,1,77.57,2024-09-02
Hatice,Kılıç,Sarma,344.6,5,1723.0,2024-03-10
Rabia,Kılıç,Sarma,69.27,6,415.62,2024-05-16
Yusuf,Yavuz,Pastane Kurabiyesi,217.11,4,868.44,2024-09-20
Serkan,Çelik,Çavdar Ekmeği,416.7,2,833.4,2024-02-01
Onur,Tekin,Pastane Kurabiyesi,468.65,4,1874.6,2024-08-09
Elif,Çelik,Baklava,317.89,2,635.78,2024-08-15
Elif,Yavuz,Kıymalı Börek,459.71,5,2298.55,2024-05-26
Fatma,Demir,Şöbiyet,495.69,2,991.38,2024-02-22
Mehmet,Yılmaz,Ispanaklı Börek,26.62,2,53.24,2024-03-11
Selin,Kara,Patatesli Börek,300.15,6,1800.9,2024-08-07
Mehmet,Yavuz,Meyveli Pasta,240.94,5,1204.7,2024-07-05
Aslı,Tekin,Kuru Pasta,286.79,9,2581.11,2024-03-09
Serkan,Polat,Karamelli Pasta,190.69,4,762.76,2024-02-03
Cem,Aksoy,Sütlaç,250.83,9,2257.47,2024-03-16
Ayşe,Güneş,Çikolatalı Pasta,138.33,4,553.32,2024-05-26
Mehmet,Öztürk,Poğaça,64.87,8,518.96,2024-09-13
Aslı,Tekin,Şöbiyet,291.75,4,1167.0,2024-08-02
Hüseyin,Güneş,Ispanaklı Börek,109.6,8,876.8,2024-09-11
Cem,Arslan,Kıymalı Börek,205.91,3,617.73,2024-09-10
Yusuf,Aksoy,Simit,466.38,5,2331.9,2024-05-14
Ali,Güneş,Simit,119.32,2,238.64,2024-03-22
Kemal,Demir,Kıymalı Börek,70.62,10,706.2,2024-02-14
Emine,Özkan,Baklava,461.89,6,2771.34,2024-09-24
Yusuf,Polat,Patatesli Börek,33.66,10,336.6,2024-01-25
Kemal,Tekin,Pastane Kurabiyesi,478.32,3,1434.96,2024-03-13
Ayşe,Demir,Kadayıf,184.79,10,1847.9,2024-09-17
Hasan,Çelik,Baklava,227.37,3,682.11,2024-01-21
Zeynep,Öztürk,Köy Ekmeği,312.64,6,1875.84,2024-04-02
Selin,Tekin,Tereyağlı Kurabiye,125.46,7,878.22,2024-02-20
Murat,Taş,Karamelli Pasta,480.36,8,3842.88,2024-06-09
Serkan,Öztürk,Patatesli Börek,454.96,2,909.92,2024-08-08
Fatma,Yılmaz,Kıymalı Börek,62.58,1,62.58,2024-08-30
Mehmet,Erdoğan,Tereyağlı Kurabiye,200.3,1,200.3,2024-08-26
Rabia,Kara,Sarma,141.78,10,1417.8,2024-02-24
Fatma,Yıldız,Tam Buğday Ekmeği,193.48,7,1354.36,2024-09-16
Aslı,Erdoğan,Köy Ekmeği,139.31,9,1253.79,2024-03-11
Kemal,Polat,Poğaça,389.01,3,1167.03,2024-06-18
Kemal,Yıldız,Kadayıf,253.82,4,1015.28,2024-01-04
Kemal,Yılmaz,Pastane Kurabiyesi,90.09,1,90.09,2024-04-02
Hasan,Aksoy,Kıymalı Börek,383.85,6,2303.1,2024-01-01
Ali,Doğan,Baklava,202.36,6,1214.16,2024-01-23
Serkan,Aydın,Kıymalı Börek,355.24,2,710.48,2024-08-24
Fatma,Koç,Açma,472.29,8,3778.32,2024-09-08
Mehmet,Aydın,Kazandibi,306.96,2,613.92,2024-08-08
Murat,Koç,Çikolatalı Pasta,240.91,5,1204.55,2024-04-29
Ayşe,Polat,Kıymalı Börek,381.66,4,1526.64,2024-05-21
Cem,Yıldız,Peynirli Börek,484.89,1,484.89,2024-07-12
Aslı,Özkan,Pastane Kurabiyesi,400.73,8,3205.84,2024-04-14
Murat,Demir,Karamelli Pasta,151.36,6,908.16,2024-06-28
Cem,Taş,Pastane Kurabiyesi,259.11,4,1036.44,2024-05-30
Zeynep,Aydın,Şöbiyet,421.58,6,2529.48,2024-06-28
Emine,Güneş,Revani,478.46,7,3349.22,2024-07-10
Aslı,Doğan,Su Böreği,91.31,10,913.1,2024-04-04
Aslı,Taş,Meyveli Pasta,307.15,3,921.45,2024-08-14
Rabia,Çelik,Köy Ekmeği,332.54,3,997.62,2024-02-20
Kemal,Kılıç,Tam Buğday Ekmeği,51.37,10,513.7,2024-07-30
Selin,Aydın,Sütlaç,499.52,5,2497.6,2024-09-14
Serkan,Tekin,Karamelli Pasta,293.18,6,1759.08,2024-05-14
Hatice,Demir,Poğaça,291.33,3,873.99,2024-01-23
Ahmet,Demir,Simit,175.06,8,1400.48,2024-01-07
Hatice,Doğan,Karamelli Pasta,285.16,1,285.16,2024-04-26
Yusuf,Özkan,Su Böreği,108.18,3,324.54,2024-09-01
Fatma,Yılmaz,Yaş Pasta,443.87,5,2219.35,2024-05-25
Ayşe,Yıldız,Su Böreği,34.35,10,343.5,2024-09-10
Elif,Güneş,Su Böreği,81.56,5,407.8,2024-05-31
Onur,Taş,Yaş Pasta,301.07,9,2709.63,2024-08-20
Cem,Taş,Meyveli Pasta,193.74,6,1162.44,2024-08-24
Zeynep,Tekin,Sarma,206.72,8,1653.76,2024-04-12
Hüseyin,Erdoğan,Çikolatalı Pasta,307.18,9,2764.62,2024-09-02
Murat,Özkan,Şöbiyet,410.74,6,2464.44,2024-07-12
Murat,Özkan,Ispanaklı Börek,433.13,7,3031.91,2024-02-27
Kemal,Aksoy,Çikolatalı Kurabiye,326.46,7,2285.22,2024-06-22
Murat,Tekin,Poğaça,377.48,3,1132.44,2024-07-14
Rabia,Doğan,Şöbiyet,498.68,9,4488.12,2024-03-05
Selin,Aksoy,Sütlaç,248.99,7,1742.93,2024-06-20
Ali,Koç,Meyveli Pasta,435.82,10,4358.2,2024-01-16
Mehmet,Taş,Revani,203.49,7,1424.43,2024-02-02
Yusuf,Çelik,Kadayıf,411.44,8,3291.52,2024-04-13
Aslı,Polat,Yaş Pasta,55.6,9,500.4,2024-01-31
Kemal,Tekin,Sütlaç,246.57,5,1232.85,2024-03-28
Zeynep,Aksoy,Köy Ekmeği,16.94,2,33.88,2024-02-27
Serkan,Özkan,Baklava,271.79,5,1358.95,2024-08-17
Ahmet,Çelik,Çikolatalı Pasta,493.88,1,493.88,2024-06-21
Selin,Güneş,Meyveli Pasta,51.04,3,153.12,2024-02-24
Zeynep,Tekin,Patatesli Börek,498.33,2,996.66,2024-09-26
Cem,Şahin,Baklava,54.14,4,216.56,2024-07-04
Ali,Erdoğan,Çikolatalı Kurabiye,353.34,6,2120.04,2024-05-24
Murat,Arslan,Kuru Pasta,275.87,5,1379.35,2024-04-22
Selin,Özkan,Poğaça,54.17,1,54.17,2024-08-13
Hatice,Doğan,Meyveli Pasta,418.81,1,418.81,2024-08-08
Cem,Özkan,Yaş Pasta,111.14,4,444.56,2024-01-02
Cem,Şahin,Kadayıf,164.92,7,1154.44,2024-01-18
Selin,Aksoy,Revani,292.9,6,1757.4,2024-06-19
Mehmet,Yavuz,Yaş Pasta,195.73,8,1565.84,2024-09-06
Ali,Yıldız,Yaş Pasta,70.51,9,634.59,2024-03-02
Ahmet,Erdoğan,Sarma,469.1,6,2814.6,2024-06-19
Hatice,Yılmaz,Kazandibi,237.14,4,948.56,2024-08-29
Ali,Kılıç,Yaş Pasta,216.5,6,1299.0,2024-03-02
Ayşe,Tekin,Simit,24.91,4,99.64,2024-01-19
Aslı,Erdoğan,Simit,484.27,5,2421.35,2024-01-16
Elif,Kara,Çikolatalı Pasta,455.35,1,455.35,2024-04-25
Hüseyin,Erdoğan,Kadayıf,497.64,3,1492.92,2024-05-05
Onur,Kara,Poğaça,245.25,8,1962.0,2024-02-13
Rabia,Arslan,Patatesli Börek,333.66,10,3336.6,2024-01-16
Elif,Demir,Kıymalı Börek,322.75,9,2904.75,2024-09-05
Aslı,Güneş,Sarma,175.86,8,1406.88,2024-03-06
Hüseyin,Arslan,Kadayıf,90.08,10,900.8,2024-09-02
Hatice,Demir,Şöbiyet,246.68,7,1726.76,2024-03-27
Zeynep,Şahin,Revani,434.37,9,3909.33,2024-05-20
Hatice,Güneş,Patatesli Börek,399.54,2,799.08,2024-07-01
Hatice,Polat,Karamelli Pasta,110.09,4,440.36,2024-01-04
Hüseyin,Taş,Peynirli Börek,26.09,5,130.45,2024-07-17
Ayşe,Doğan,Patatesli Börek,349.26,10,3492.6,2024-04-09
Aslı,Koç,Baklava,190.59,7,1334.13,2024-05-14
Zeynep,Koç,Tereyağlı Kurabiye,405.69,7,2839.83,2024-06-17
Hüseyin,Kılıç,Meyveli Pasta,44.61,6,267.66,2024-03-02
Elif,Öztürk,Çavdar Ekmeği,259.49,9,2335.41,2024-07-07
Mehmet,Şahin,Kadayıf,277.24,3,831.72,2024-08-15
Ali,Kara,Köy Ekmeği,112.96,10,1129.6,2024-09-05
Hasan,Yıldız,Revani,66.85,6,401.1,2024-04-22
Emine,Demir,Çikolatalı Pasta,201.46,2,402.92,2024-07-12
Cem,Polat,Çavdar Ekmeği,131.74,1,131.74,2024-01-23
Murat,Tekin,Baklava,351.9,8,2815.2,2024-06-13
Cem,Doğan,Sütlaç,449.87,7,3149.09,2024-06-07
Murat,Koç,Peynirli Börek,253.68,8,2029.44,2024-06-22
Ayşe,Yılmaz,Tereyağlı Kurabiye,498.72,9,4488.48,2024-04-26
Elif,Çelik,Simit,383.32,9,3449.88,2024-02-21
Ahmet,Öztürk,Çikolatalı Pasta,218.56,5,1092.8,2024-07-15
Murat,Kara,Tam Buğday Ekmeği,243.95,7,1707.65,2024-02-17
Murat,Aydın,Kazandibi,436.12,10,4361.2,2024-09-11
Rabia,Çelik,Köy Ekmeği,369.54,2,739.08,2024-02-08
Murat,Doğan,Açma,269.74,4,1078.96,2024-07-11
Murat,Arslan,Çikolatalı Pasta,124.06,1,124.06,2024-01-20
Cem,Demir,Pastane Kurabiyesi,443.64,3,1330.92,2024-03-26
Elif,Çelik,Meyveli Pasta,269.32,4,1077.28,2024-02-22
Onur,Güneş,Ispanaklı Börek,221.06,3,663.18,2024-03-17
Elif,Yavuz,Tereyağlı Kurabiye,268.87,10,2688.7,2024-03-13
Rabia,Doğan,Çikolatalı Pasta,347.33,8,2778.64,2024-08-07
Hasan,Koç,Tereyağlı Kurabiye,37.23,7,260.61,2024-01-16
Elif,Doğan,Çikolatalı Kurabiye,216.34,9,1947.06,2024-01-02
Murat,Doğan,Baklava,31.5,1,31.5,2024-06-18
Hasan,Güneş,Köy Ekmeği,487.53,10,4875.3,2024-06-05
Emine,Kara,Kazandibi,124.78,5,623.9,2024-07-02
Emine,Özkan,Ispanaklı Börek,148.96,10,1489.6,2024-07-22
Cem,Öztürk,Peynirli Börek,361.66,9,3254.94,2024-06-04
Onur,Taş,Karamelli Pasta,152.24,3,456.72,2024-06-23
Fatma,Özkan,Köy Ekmeği,100.75,10,1007.5,2024-03-08
Hasan,Demir,Yaş Pasta,497.98,10,4979.8,2024-09-21
Zeynep,Erdoğan,Köy Ekmeği,396.14,6,2376.84,2024-01-04
Yusuf,Erdoğan,Çikolatalı Kurabiye,66.66,5,333.3,2024-03-29
Hatice,Koç,Karamelli Pasta,35.39,9,318.51,2024-09-09
Murat,Tekin,Çavdar Ekmeği,185.29,2,370.58,2024-05-21
Hüseyin,Yıldız,Tam Buğday Ekmeği,463.58,4,1854.32,2024-04-14
Mehmet,Erdoğan,Kıymalı Börek,352.29,7,2466.03,2024-02-26
Selin,Özkan,Tam Buğday Ekmeği,278.27,8,2226.16,2024-01-04
Serkan,Güneş,Patatesli Börek,431.89,2,863.78,2024-09-29
Ayşe,Demir,Revani,391.49,2,782.98,2024-08-31
Elif,Öztürk,Patatesli Börek,118.47,8,947.76,2024-04-07
Onur,Erdoğan,Meyveli Pasta,210.89,8,1687.12,2024-04-18
Elif,Öztürk,Peynirli Börek,80.55,5,402.75,2024-05-20
Hatice,Tekin,Çikolatalı Pasta,373.48,9,3361.32,2024-05-09
Ayşe,Doğan,Meyveli Pasta,189.31,1,189.31,2024-01-17
Aslı,Aksoy,Baklava,349.22,7,2444.54,2024-03-07
Zeynep,Koç,Poğaça,208.79,4,835.16,2024-06-10
Elif,Koç,Patatesli Börek,242.21,5,1211.05,2024-02-21
Mehmet,Erdoğan,Ispanaklı Börek,177.08,2,354.16,2024-09-12
Selin,Yılmaz,Çikolatalı Kurabiye,475.18,3,1425.54,2024-05-26
Zeynep,Arslan,Çavdar Ekmeği,255.43,10,2554.3,2024-04-27
Ahmet,Kılıç,Çikolatalı Pasta,256.61,9,2309.49,2024-09-26
Yusuf,Şahin,Ispanaklı Börek,325.61,1,325.61,2024-02-27
Ali,Tekin,Ispanaklı Börek,225.41,8,1803.28,2024-04-16
Mehmet,Yılmaz,Patatesli Börek,313.22,3,939.66,2024-05-13
Ayşe,Öztürk,Köy Ekmeği,35.43,4,141.72,2024-04-05
Ayşe,Arslan,Çikolatalı Kurabiye,437.17,9,3934.53,2024-08-03
Selin,Doğan,Meyveli Pasta,433.24,8,3465.92,2024-08-10
Murat,Tekin,Kazandibi,49.7,5,248.5,2024-01-01
Ayşe,Yılmaz,Karamelli Pasta,256.09,7,1792.63,2024-05-16
Fatma,Demir,Tam Buğday Ekmeği,48.97,1,48.97,2024-01-06
Mehmet,Erdoğan,Tam Buğday Ekmeği,61.15,5,305.75,2024-05-24
Serkan,Çelik,Şöbiyet,38.13,3,114.39,2024-09-09
Ayşe,Aksoy,Su Böreği,330.3,10,3303.0,2024-08-28
Emine,Özkan,Meyveli Pasta,352.95,9,3176.55,2024-01-03
Serkan,Tekin,Baklava,70.91,1,70.91,2024-09-29
Emine,Yıldız,Su Böreği,31.32,10,313.2,2024-06-29
Zeynep,Özkan,Şöbiyet,204.44,3,613.32,2024-03-19
Zeynep,Şahin,Poğaça,293.45,4,1173.8,2024-05-24
Hüseyin,Yılmaz,Yaş Pasta,235.22,3,705.66,2024-08-30
Serkan,Özkan,Açma,242.82,3,728.46,2024-09-30
Cem,Doğan,Çikolatalı Pasta,497.19,10,4971.9,2024-06-13
Ahmet,Arslan,Yaş Pasta,60.7,9,546.3,2024-04-08
Zeynep,Öztürk,Çikolatalı Kurabiye,332.51,5,1662.55,2024-01-18
Hatice,Erdoğan,Meyveli Pasta,270.8,5,1354.0,2024-05-29
Yusuf,Yıldız,Yaş Pasta,354.59,6,2127.54,2024-07-24
Aslı,Erdoğan,Şöbiyet,442.09,3,1326.27,2024-07-04
Fatma,Aydın,Şöbiyet,457.32,8,3658.56,2024-08-29
Hatice,Güneş,Çikolatalı Kurabiye,173.5,5,867.5,2024-04-04
Rabia,Arslan,Simit,120.86,5,604.3,2024-01-04
Fatma,Yılmaz,Poğaça,457.15,1,457.15,2024-08-10
Ahmet,Demir,Karamelli Pasta,61.31,9,551.79,2024-01-06
Hüseyin,Çelik,Patatesli Börek,456.46,8,3651.68,2024-09-05
Hatice,Kılıç,Çikolatalı Kurabiye,422.27,5,2111.35,2024-09-27
Fatma,Kara,Meyveli Pasta,215.08,1,215.08,2024-05-07
Fatma,Erdoğan,Çavdar Ekmeği,73.58,8,588.64,2024-04-20
Hatice,Aksoy,Meyveli Pasta,128.43,2,256.86,2024-08-24
Kemal,Öztürk,Simit,60.44,9,543.96,2024-08-08
Aslı,Aksoy,Poğaça,174.32,8,1394.56,2024-05-16
Serkan,Kılıç,Sarma,81.82,10,818.2,2024-03-01
Selin,Kılıç,Kadayıf,298.14,1,298.14,2024-03-25
Serkan,Öztürk,Tereyağlı Kurabiye,49.11,1,49.11,2024-05-14
Emine,Kılıç,Çikolatalı Kurabiye,466.53,6,2799.18,2024-03-11
Cem,Polat,Açma,483.63,3,1450.89,2024-03-22
Zeynep,Doğan,Karamelli Pasta,185.79,3,557.37,2024-02-06
Emine,Aksoy,Sarma,325.45,8,2603.6,2024-02-20
Mehmet,Öztürk,Kadayıf,433.56,8,3468.48,2024-01-16
Serkan,Arslan,Simit,232.68,8,1861.44,2024-03-12
Emine,Yavuz,Açma,249.46,6,1496.76,2024-02-27
Cem,Erdoğan,Çikolatalı Pasta,69.66,5,348.3,2024-04-26
Murat,Koç,Simit,82.53,8,660.24,2024-07-10
Rabia,Yıldız,Simit,125.51,7,878.57,2024-04-26
Onur,Demir,Patatesli Börek,391.02,3,1173.06,2024-07-24
Fatma,Arslan,Pastane Kurabiyesi,437.17,5,2185.85,2024-09-07
Mehmet,Aksoy,Karamelli Pasta,185.36,6,1112.16,2024-01-31
Kemal,Doğan,Tam Buğday Ekmeği,256.94,4,1027.76,2024-06-22
Hüseyin,Yavuz,Şöbiyet,225.54,4,902.16,2024-09-20
Elif,Doğan,Sütlaç,145.05,4,580.2,2024-02-10
Serkan,Aydın,Meyveli Pasta,131.73,9,1185.57,2024-05-11
Ali,Arslan,Meyveli Pasta,322.31,5,1611.55,2024-04-21
Yusuf,Koç,Peynirli Börek,329.26,9,2963.34,2024-04-25
Cem,Kara,Çavdar Ekmeği,377.14,6,2262.84,2024-09-30
Emine,Aksoy,Çavdar Ekmeği,257.31,8,2058.48,2024-01-18
Mehmet,Güneş,Kadayıf,484.06,9,4356.54,2024-04-23
Murat,Erdoğan,Tam Buğday Ekmeği,424.87,7,2974.09,2024-04-21
Hüseyin,Özkan,Kadayıf,110.13,9,991.17,2024-02-08
Rabia,Arslan,Tam Buğday Ekmeği,357.5,3,1072.5,2024-05-22
Serkan,Aydın,Karamelli Pasta,478.95,6,2873.7,2024-03-28
Elif,Doğan,Köy Ekmeği,437.82,2,875.64,2024-01-22
Aslı,Yavuz,Çikolatalı Kurabiye,323.12,5,1615.6,2024-04-17
Kemal,Kılıç,Revani,375.66,4,1502.64,2024-07-31
Serkan,Doğan,Sarma,28.41,8,227.28,2024-08-08
Cem,Koç,Açma,108.26,7,757.82,2024-07-21
Selin,Polat,Yaş Pasta,476.89,7,3338.23,2024-05-23
Mehmet,Aydın,Kıymalı Börek,494.19,6,2965.14,2024-01-23
Cem,Yılmaz,Açma,191.09,10,1910.9,2024-07-08
Yusuf,Kılıç,Kadayıf,99.64,8,797.12,2024-07-13
Fatma,Arslan,Kıymalı Börek,302.83,5,1514.15,2024-02-10
Selin,Yılmaz,Şöbiyet,128.29,4,513.16,2024-06-28
Fatma,Yılmaz,Kuru Pasta,436.9,4,1747.6,2024-04-07
Hüseyin,Yıldız,Revani,262.19,4,1048.76,2024-01-05
Hüseyin,Doğan,Simit,358.23,4,1432.92,2024-04-17
Murat,Özkan,Kıymalı Börek,133.79,4,535.16,2024-09-18
Onur,Tekin,Tam Buğday Ekmeği,20.58,8,164.64,2024-08-16
Aslı,Polat,Sütlaç,362.1,8,2896.8,2024-07-06
Ayşe,Doğan,Baklava,303.36,4,1213.44,2024-06-28
Onur,Özkan,Şöbiyet,464.63,7,3252.41,2024-03-11
Ali,Aydın,Tereyağlı Kurabiye,174.86,7,1224.02,2024-02-09
Cem,Arslan,Kazandibi,240.45,5,1202.25,2024-08-22
Ahmet,Tekin,Sarma,30.78,7,215.46,2024-08-29
Murat,Yıldız,Tam Buğday Ekmeği,490.66,4,1962.64,2024-03-10
Rabia,Aksoy,Tereyağlı Kurabiye,315.57,2,631.14,2024-04-08
Zeynep,Güneş,Revani,391.17,2,782.34,2024-09-23
Cem,Demir,Tam Buğday Ekmeği,370.64,6,2223.84,2024-04-20
Aslı,Aydın,Açma,141.43,9,1272.87,2024-03-06
Kemal,Koç,Baklava,154.81,5,774.05,2024-08-26
Mehmet,Yıldız,Sarma,248.13,6,1488.78,2024-07-29
Hasan,Arslan,Kazandibi,59.04,3,177.12,2024-09-23
Ahmet,Arslan,Simit,322.33,4,1289.32,2024-06-11
Fatma,Kara,Tam Buğday Ekmeği,35.62,2,71.24,2024-07-13
Emine,Özkan,Poğaça,411.17,2,822.34,2024-03-29
Selin,Kılıç,Çikolatalı Kurabiye,26.73,10,267.3,2024-08-29
Murat,Yavuz,Kuru Pasta,493.18,5,2465.9,2024-08-16
Aslı,Aksoy,Yaş Pasta,243.95,7,1707.65,2024-01-20
Aslı,Tekin,Poğaça,90.23,7,631.61,2024-04-01
Hüseyin,Koç,Simit,16.75,4,67.0,2024-09-11
Kemal,Arslan,Köy Ekmeği,151.79,5,758.95,2024-07-12
Emine,Aksoy,Kazandibi,468.22,3,1404.66,2024-02-16
Cem,Demir,Poğaça,386.17,2,772.34,2024-09-10
Serkan,Şahin,Köy Ekmeği,355.93,5,1779.65,2024-06-16
Hüseyin,Şahin,Köy Ekmeği,88.16,5,440.8,2024-06-30
Selin,Şahin,Sarma,110.68,3,332.04,2024-06-10
Hasan,Erdoğan,Köy Ekmeği,254.21,9,2287.89,2024-03-21
Zeynep,Arslan,Baklava,409.63,4,1638.52,2024-05-31
Murat,Öztürk,Pastane Kurabiyesi,312.68,1,312.68,2024-06-18
Fatma,Çelik,Çikolatalı Pasta,79.64,4,318.56,2024-07-10
Yusuf,Polat,Karamelli Pasta,191.24,8,1529.92,2024-02-26
Selin,Öztürk,Ispanaklı Börek,238.61,9,2147.49,2024-07-23
Zeynep,Yıldız,Şöbiyet,331.17,2,662.34,2024-07-06
Yusuf,Arslan,Ispanaklı Börek,438.69,1,438.69,2024-08-16
Ayşe,Aydın,Simit,205.05,2,410.1,2024-07-30
Elif,Kılıç,Ispanaklı Börek,117.22,2,234.44,2024-07-07
Aslı,Erdoğan,Poğaça,375.67,9,3381.03,2024-05-25
Murat,Yılmaz,Simit,53.69,1,53.69,2024-09-06
Hatice,Erdoğan,Su Böreği,400.69,7,2804.83,2024-02-23
Elif,Yavuz,Su Böreği,101.99,1,101.99,2024-01-22
